Title,Date,Permalink,Categories,Tags
"Answers to Questions about a Currency Board in Lebanon","2021-01-14 10:48:02",https://limslb.com/news-35047/,"ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|العملة|النمو الاقتصادي>النمو|الأبحاث>انهيار الليرة (أبحاث)|أزمة الليرة>مجلس النقد والدولرة","Currency Board|Exchange Rate|Inflation|Recession|Reform|اصلاح|التضخم|ركود|سعر صرف|مجلس النقد"
"زيادة الرواتب لا تعيد الإنتظام لمؤسسات الدولة","2022-10-05 12:20:24",https://limslb.com/news-35072/,"أخبار إقتصادية","Budget|World Bank|البنك الدولي|الموازنة"
"""الطاقة"": محاولات تسلّل في الوقت الضائع لإحياء ""استدراج نوايا"" أجراه مكتب الوزير!","2022-05-12 10:35:55",https://limslb.com/news-35073/,"أخبار إقتصادية","Electricity|Renewable Energy|Solar|الطاقة الشمسية|الطاقة المتجددة|الكهرباء|وزارة الطاقة"
"سندات ""الضمان"" في مهبّ تخفيض سعر الليرة","2022-10-05 12:49:06",https://limslb.com/news-35089/,"أخبار إقتصادية","Bank|Exchange Rate|المصارف|سعر صرف"
"عودة قروض الاسكان … تهور نقدي","2022-05-13 08:08:17",https://limslb.com/news-35096/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Bank|Currency Board|Exchange Rate|Government|Reform|اصلاح|الحكومة|المصارف|سعر صرف|مجلس النقد"
"إقتصاد محلي عون وقع مرسوم تعيين بدل غلاء المعيشة  للموظفين والعمال الخاضعين لقانون العمل","2022-05-13 09:41:19",https://limslb.com/news-35101/,"أخبار إقتصادية","Government|Public Expenditure|Spending|انفاق"
"حوار بين وزارة البيئة والقطاع الخاص.. ماذا جاء فيه؟","2022-05-13 09:46:58",https://limslb.com/news-35109/,"أخبار إقتصادية","Pollution|تلوث|قطاع خاص"
"YALA Training: Democracy and Civic Engagement","2022-03-25 10:58:56",https://limslb.com/news-35113/,YALA|المؤتمرات,
"Townhall Meeting to Explain IMF Requested Reforms from Lebanon","2021-03-12 11:00:04",https://limslb.com/news-35119/,"BELIEF|PISTOL|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الدين>العجز المالي|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المؤتمرات|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر",
"جمعية المصارف: لتتحمّل الدولة مسؤوليّتها فورا... سحبت الاموال من المركزي وصرفتها ...وهي من وضع المودعين بمواجهة المصارف","2022-10-05 13:35:33",https://limslb.com/news-35123/,"أخبار إقتصادية","Bank|Budget|Exchange Rate|المصارف|الموازنة|سعر صرف"
"Meeting with Leaders from the Public and Private Sectors","2022-03-26 11:03:41",https://limslb.com/news-35124/,المؤتمرات,
"Public Procurement Law Put to the Test","2022-02-18 11:10:00",https://limslb.com/news-35129/,APPLE-C|المؤتمرات,
"2022 General Budget and the Government’s Economic Recovery Plan","2022-02-04 11:22:37",https://limslb.com/news-35135/,BELIEF|المؤتمرات,Budget|الموازنة
"""جمهورية المولّدات"" تفرض ""خوّة"" على مشتركي الطاقة الشمسية","2022-10-06 11:42:11",https://limslb.com/news-35139/,"أخبار إقتصادية",Electricity|الكهرباء
"Understanding Residents’ Priorities in Crisis-Hit Lebanon","2022-02-24 11:25:53",https://limslb.com/news-35140/,ERASE|المؤتمرات,"Crisis|أزمة اقتصادية"
"LIMS Kicks Off YALA Training","2022-02-04 11:28:28",https://limslb.com/news-35144/,YALA|المؤتمرات,
"Job Creation Conference","2022-02-15 11:30:26",https://limslb.com/news-35148/,المؤتمرات,
"Beneficial Ownership National Conference","2022-02-24 11:32:08",https://limslb.com/news-35152/,APPLE-C|المؤتمرات,Corruption|فساد
"General Budget Discussion with Local Activist Group","2022-01-27 11:37:07",https://limslb.com/news-35156/,المؤتمرات,
"Tahalof Watani Workshop on Economic Reforms","2022-01-28 11:40:37",https://limslb.com/news-35160/,ERASE|المؤتمرات,Reform|اصلاح
"“The Adventures of Jonathan Gullible: A Free-Market Odyssey” Book Discussion For IEE-Burundi","2022-01-28 11:42:22",https://limslb.com/news-35164/,المؤتمرات,
"إحفظوا أرقام عدّاداتكم... ""الكهرباء"" تفتح صفحة جديدة من السرقة!","2022-10-17 08:25:02",https://limslb.com/news-35168/,"أخبار إقتصادية","Central Bank|Electricity|Reforms|Reserves|احتياط|اصلاح|الكهرباء|مصرف لبنان"
"Atlas Liberty Forum & Freedom Dinner","2021-12-13 11:48:04",https://limslb.com/news-35169/,المؤتمرات,
"ERASE Roundtables: End Restrictions and Stabilize Exchange Rate","2021-11-10 11:56:29",https://limslb.com/news-35174/,"ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الدين>العجز المالي|المؤتمرات|أزمة الليرة>مجلس النقد والدولرة","Central Bank|Crisis|Currency Board|Exchange Rate|أزمة اقتصادية|سعر صرف|مجلس النقد|مصرف لبنان"
"LIMS Takes Part in CDE’s “Freedom Week” Event","2021-12-11 11:59:54",https://limslb.com/news-35178/,المؤتمرات,
"دراسة حكومية وأممية: معدل البطالة في لبنان ارتفع نحو 3 أضعاف جرّاء الانهيار الاقتصادي","2022-05-13 11:08:52",https://limslb.com/news-35179/,"أخبار إقتصادية","IMF|Poverty|Reform|Unemployment|اصلاح|البطالة|صندوق النقد الدولي|فقر"
"Public Policy Workshop – LLA 301","2021-10-24 11:03:01",https://limslb.com/news-35183/,"Leaders' Academy>LLA 301: Shaping Public Policy|المؤتمرات",
"تكلفة انتخابات 2022 و2018 متقاربة باللبناني وليس بالدولار: اللوازم الانتخابية غابت عنها المناقصات؟","2022-05-13 11:30:00",https://limslb.com/news-35191/,"أخبار إقتصادية","Exchange Rate|Recession|الانكماش|تدهور اقتصادي|سعر صرف"
"الدولة تلحق بالمواطن: كهرباء على الشمس","2022-05-13 11:46:14",https://limslb.com/news-35195/,"أخبار إقتصادية",
"شركتا الخلوي حول أدائهما خلال اليوم الانتخابي: استقرار وجودة في خدمات الاتصالات والبيانات","2022-05-17 06:19:34",https://limslb.com/news-35328/,"أخبار إقتصادية",Telecom|اتصالات|انترنت
"كتلة النقد اللبنانية تهوي بـ542 مليار ليرة على أساس شهري","2022-05-17 06:24:56",https://limslb.com/news-35334/,"أخبار إقتصادية","Central Bank|Lebanese Pound|Reserves|احتياط|الليرة|مصرف لبنان"
"«الصرّافون» في مواجهة «دولارات الانتخابات» و«المركزي» يجنح لعدم شراء الدولار.. فماذا سيجري؟!","2022-05-17 06:31:52",https://limslb.com/news-35338/,"أخبار إقتصادية","Black Market|Central Bank|سوق سوداء|مصرف لبنان"
"خلط الأوراق النيابية ينعكس ضبابية في المشهد المالي؟!","2022-05-17 06:39:47",https://limslb.com/news-35343/,"أخبار إقتصادية",Devaluation|Government|الحكومة
"معدل البطالة إرتفع نحو ثلاثة أضعاف جراء الإنهيار الإقتصادي","2022-05-17 06:45:37",https://limslb.com/news-35345/,"أخبار إقتصادية","Central Bank|Government|Unemployment|البطالة|الحكومة|مصرف لبنان"
"هل يمدد مصرف لبنان التعميم ١٥٨؟","2022-05-17 06:51:17",https://limslb.com/news-35350/,"أخبار إقتصادية","Central Bank|Exchange Rate|Haircut|سعر صرف|مصرف لبنان"
"خلط الأوراق النيابية ينعكس ضبابية في المشهد المالي!","2022-05-17 07:03:30",https://limslb.com/news-35352/,"أخبار إقتصادية",اقتصاد
"مَن سينفّذ وعود الحكومة للجهات الدائنة؟","2022-05-17 07:13:58",https://limslb.com/news-35357/,"أخبار إقتصادية","IMF|Inflation|Recession|الانكماش|التضخم|صندوق النقد الدولي"
"لبنان : أهمية التمثيل والإشراف في البرلمان الجديد","2022-05-17 08:03:31",https://limslb.com/news-35362/,"BELIEF|CBSP|شبكة الأمان الاجتماعي>الدعم|الأزمة المصرفية>القيود على السحب (Capital controls)|المنافسة والتجارة>المنافسة|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية","Black Market|Capital Control|Deposits|Haircut|Smuggling|Subsidies|Taxes|التهريب|الضرائب|الودائع|دعم|سوق سوداء"
"هل من إمكانية للمصرف المركزي للإستمرار بتمويل عجز الحكومة؟","2022-05-17 08:13:51",https://limslb.com/news-35366/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الدين>العجز المالي|الأزمة المصرفية>القيود على السحب (Capital controls)|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Central Bank|Currency Board|Deficit|Exchange Rate|IMF|Reserves|احتياط|سعر صرف|صندوق النقد الدولي|عجز|مجلس النقد"
"إلى أين يتجه الانهيار الاقتصادي في لبنان بعد الانتخابات البرلمانية ؟","2022-05-17 08:28:54",https://limslb.com/news-35368/,"CBSP|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|البنية التحتية>الاتصالات|أزمة الليرة>التضخم وانخفاض قيمة الليرة|شبكة الأمان الاجتماعي>الدعم|الأزمة المصرفية>القيود على السحب (Capital controls)|المنافسة والتجارة>المنافسة|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|مقابلات تلفزيونية","Black Market|Capital Control|Central Bank|Competition|Exchange Rate|Government|IMF|Lebanese Pound|Monopolies|Reserves|USD|احتكار|احتياط|الحكومة|الليرة|انترنت|انفاق|انهيار|دولار|سعر صرف|سوق سوداء|صندوق النقد الدولي|مصرف لبنان|منافسة|منصة"
"خشية تمرير القوانين الإشكالية بمعزل عن الإصلاحات الجدّية  الاتفاق مع صندوق النقد معلّق على نتائج الانتخابات","2022-05-17 09:46:21",https://limslb.com/news-35372/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|الأزمة المصرفية>القيود على السحب (Capital controls)|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر","Capital Control|IMF|Reform|USD|اصلاح|الكابيتال كونترول|دولار|سعر صرف|صندوق النقد الدولي"
"الحكومة إلى تصريف الأعمال.. فما مصير الملفات الاقتصاديّة الملحّة؟","2022-05-19 08:45:30",https://limslb.com/news-35385/,"BELIEF|أزمة الدين>الدين العام|الأزمة المصرفية>القيود على السحب (Capital controls)|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|مقابلات تلفزيونية","Capital Control|IMF|Reform|اصلاح|الموازنة|صندوق النقد الدولي"
"ماذا بعد اقرار خطة التعافي الاقتصادي ورفع فاتورة الاتصالات","2022-05-23 06:11:29",https://limslb.com/news-35389/,"BELIEF|الأزمة المصرفية>إعادة هيكلة المصارف|البنية التحتية>الاتصالات|أزمة الدين>الدين العام|المنافسة والتجارة>المنافسة|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية","Competition|Government|Haircut|IMF|Monopolies|Reform|Telecom|اتصالات|احتكار|اصلاح|اعادة هيكلة|الحكومة|الموازنة|صندوق النقد الدولي|منافسة"
"مارديني لـ«جنوبية»: ارتفاع الدولار مستمر .. وهذا هو دور «المركزي» والمصارف!  اقرأ المقال كاملا:","2022-05-23 06:45:30",https://limslb.com/news-35395/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|أزمة الليرة>مجلس النقد والدولرة","Central Bank|Exchange Rate|IMF|Recession|Reform|اصلاح|دولار|ركود|سعر صرف|صندوق النقد الدولي|مصرف لبنان"
"هكذا أصبحت التسعيرة الجديدة لـ""أوجيرو"" والخلوي","2022-05-23 08:22:08",https://limslb.com/news-35399/,"أخبار إقتصادية",
"خطة إقتصادية ""إنشائية"" يعوزها المنطق وتنقصها النيّة","2022-05-23 08:29:04",https://limslb.com/news-35403/,"أخبار إقتصادية",
"البحصلي: الوضع لم يتحسّن والإستيراد تراجع محلياً","2022-05-23 08:41:10",https://limslb.com/news-35408/,"أخبار إقتصادية",
"ما هي أبرز بنود استراتيجية الحكومة للنهوض بالقطاع المالي؟","2022-05-24 07:07:44",https://limslb.com/news-35412/,"أخبار إقتصادية|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الدين>العجز المالي|الأزمة المصرفية>القيود على السحب (Capital controls)","Capital Control|Deposits|Exchange Rate|Government|الحكومة|الكابيتال كونترول|الودائع|سعر صرف"
"خبراء اقتصاديون لـ""الجمهورية"": لبنان مُهدّد بالدخول في ما يشبه المجاعة","2022-05-24 07:11:22",https://limslb.com/news-35416/,"أخبار إقتصادية","Exchange Rate|Monopolies|Poverty|احتكار|سعر صرف|فقر"
"لبنان الى ""أزمة وطنية أكثر عمقاً وخطورة""؟","2022-05-24 07:16:40",https://limslb.com/news-35421/,"أخبار إقتصادية","Crisis|أزمة اقتصادية"
"لا سقف لارتفاع سعر صرف الدولار، الّا اذا …","2022-05-24 08:28:28",https://limslb.com/news-35425/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Central Bank|Currency Board|Exchange Rate|Reserves|احتياط|سعر صرف|مجلس النقد"
"جمعية المصارف ترفض مجدداً خطة التعافي: رضيت الضحية ولم يرض الجاني","2022-05-24 08:40:32",https://limslb.com/news-35427/,"أخبار إقتصادية","Central Bank|Deposits|اقتصاد|الودائع|مصرف لبنان"
"مذكّرة تفاهم بين وزارة الطاقة ومصرف الإسكان لدعم آلية قروض الطاقة الشمسية","2022-05-24 08:46:44",https://limslb.com/news-35429/,"أخبار إقتصادية","Ministry of Energy and Water"
"وقف تسليم الغاز: الحل في جدول الأسعار؟","2022-05-24 08:53:14",https://limslb.com/news-35431/,"أخبار إقتصادية","Ministry of Energy and Water"
"أرتفاع متسارع لسعر صرف الدولار، لماذا؟","2022-05-25 08:41:33",https://limslb.com/news-35453/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|مقابلات تلفزيونية","Deposits|Exchange Rate|Lebanese Pound|Reserves|USD|احتياط|الليرة|الودائع|دولار|سعر صرف"
"""صيرفة"" تترنّح... والطلب يتزايد على الدولار","2022-05-25 09:01:59",https://limslb.com/news-35457/,"BELIEF|ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Black Market|Central Bank|Exchange Rate|Reserves|احتياط|سعر صرف|سوق سوداء|مصرف لبنان|منصة"
"بحصلي: ارتفاع الدولار يهدّد الأمن الغذائي","2022-05-25 09:29:56",https://limslb.com/news-35459/,"أخبار إقتصادية","Exchange Rate|اقتصاد|سعر صرف"
"حميّه يلتقي وفداً من الخبراء الفرنسيين في قطاع النقل","2022-05-25 09:39:04",https://limslb.com/news-35464/,"أخبار إقتصادية",Transportation|نقل
"جمعية المصارف: أبشروا أيها المودِعون لأن الدولة ألغت ودائعكم بـ ""شخطة"" قلم","2022-05-25 09:46:05",https://limslb.com/news-35468/,"أخبار إقتصادية","Central Bank|Deposits|الودائع|مصرف لبنان"
"""زيادة تعرفة الاتصالات ابتداء من أوّل تموز""... هذا ما أعلنه القرم!","2022-05-25 09:50:49",https://limslb.com/news-35470/,"أخبار إقتصادية","Exchange Rate|Telecom|اتصالات|سعر صرف"
"لا جدول لأسعار المحروقات اليوم؟","2022-05-25 10:08:24",https://limslb.com/news-35474/,"أخبار إقتصادية",
"إجراءات خطة التعافي المالية تدعو إلى ""الترحم"" على شقيقتها النقدية  زيادة الضرائب في زمن الانهيار ""حكم مؤبد"" على الاقتصاد بالانكماش","2022-05-25 10:31:33",https://limslb.com/news-35486/,"BELIEF|ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|أزمة الدين>العجز المالي","Budget|Deficit|Exchange Rate|Taxes|الانكماش|الضرائب|الموازنة|سعر صرف|عجز|مصرف لبنان"
"أخطر ما في خطّة التعافي والكابيتال كونترول!","2022-05-25 13:34:25",https://limslb.com/news-35495/,"BELIEF|الأزمة المصرفية>إعادة هيكلة المصارف|الأزمة المصرفية>القيود على السحب (Capital controls)|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية","Bank|Capital Control|Central Bank|Deposits|Government|Haircut|الحكومة|المصارف|الودائع"
"أصحاب الأفران: لوضع تسعيرة تناسب سعر الصرف","2022-05-27 07:00:09",https://limslb.com/news-35525/,"أخبار إقتصادية",
"«قطبة» الصندوق السيادي المخفية: كبار المودعين يستعيدون أموالهم وصغارهم على إيداعاتهم السلام!","2022-05-27 07:08:08",https://limslb.com/news-35529/,"أخبار إقتصادية","Central Bank|Deposits|Reserves|احتياط|الودائع|مصرف لبنان"
"حبيقة: الدّولار من دون سقف إلا إذا...","2022-05-27 07:14:16",https://limslb.com/news-35534/,"أخبار إقتصادية","Dollarization|Exchange Rate|اقتصاد|الدولرة|سعر صرف"
"صندوق النقد مُمتَعِض من الاتفاق التقني... ووفد مصرفي يزوره قريباً ""خطة التعافي"" لن تمرّ في مجلس النواب...","2022-05-27 07:21:36",https://limslb.com/news-35539/,"أخبار إقتصادية","Central Bank|Deposits|IMF|Reform|اصلاح|الودائع|صندوق النقد الدولي|مصرف لبنان"
"لبنان نحو الارتطام ومخاوف من فوضى.. هستيريا ارتفاع الدولار تنبئ بأيام قاتمة","2022-05-27 09:06:18",https://limslb.com/news-35541/,"BELIEF|ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|أزمة الليرة>مجلس النقد والدولرة","Central Bank|Currency Board|Exchange Rate|Reserves|USD|احتياط|دولار|سعر صرف|مجلس النقد|مصرف لبنان"
"الحكومة اعطت بدل الغلاء المعيشي بيد وأخذته باليد الأخرى","2022-05-30 05:55:19",https://limslb.com/news-35566/,"BELIEF|ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الدين>الدين العام|أزمة الدين>العجز المالي|النمو الاقتصادي>النمو|مقابلات تلفزيونية","Economic Growth|Exchange Rate|Government|Inflation|Lebanese Pound|Taxes|USD|التضخم|الحكومة|الضرائب|الليرة|الموازنة|النمو|دولار|عجز"
"رفع تعرفة الاتصالات لا يمنع انهيار القطاع.. ما هي الحلول؟!","2022-05-30 06:02:03",https://limslb.com/news-35570/,"BELIEF|البنية التحتية>الاتصالات|المنافسة والتجارة>المنافسة|مقابلات تلفزيونية","Competition|Monopolies|Telecom|اتصالات|احتكار|قطاع خاص|منافسة"
"غبريل ومارديني يشرحان اسباب ارتفاع الدولار وتراجعه: المضاربة والعامل السياسي واستزاف احتياطي مصرف لبنان","2022-05-30 06:50:49",https://limslb.com/news-35588/,"BELIEF|ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|أزمة الليرة>مجلس النقد والدولرة","Black Market|Exchange Rate|IMF|Reform|اصلاح|دولار|سعر صرف|سوق سوداء|صندوق النقد الدولي|مصرف لبنان"
"هل من تداعيات بالذهاب الى الدولرة الشاملة؟","2022-05-30 07:04:32",https://limslb.com/news-35603/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|أزمة الليرة>مجلس النقد والدولرة","Black Market|Central Bank|Dollarization|Exchange Rate|الدولرة|سعر صرف|سوق سوداء|مصرف لبنان"
"جمعية المستهلك: المجلس الوطني للأسعار عودة إلى القرون الوسطى","2022-05-30 08:44:17",https://limslb.com/news-35613/,"أخبار إقتصادية",Monopolies|احتكار|اقتصاد
"حبيب اوضح الية عمل مصرف الاسكان وشروط منح القروض: قروض الطاقة الشمسية متاحة لكل الشعب اللبناني في جميع المناطق","2022-05-30 08:52:09",https://limslb.com/news-35619/,"أخبار إقتصادية",
"المجلس الاقتصادي والاجتماعي والبيئي: دورنا لا يتضارب مع دور وجهود وزارة العمل","2022-05-30 09:01:54",https://limslb.com/news-35621/,"أخبار إقتصادية",اقتصاد
"عن القروض والفوائد.. هذا ما أعلنه مدير ""الإسكان""","2022-05-30 09:10:36",https://limslb.com/news-35626/,"أخبار إقتصادية",
"منصّة صيرفة عصا سحرية للجم سعر الدولار أم استنسابية في توزيع العملة؟","2022-05-31 07:49:52",https://limslb.com/news-35630/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Black Market|Central Bank|Exchange Rate|USD|دولار|سعر صرف|سوق سوداء|مصرف لبنان|منصة"
"حجم التداول على منصة صيرفة بلغ ١٩٦ مليون دولار! فما السبب؟…","2022-05-31 07:57:55",https://limslb.com/news-35634/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية","Central Bank|Deposits|Exchange Rate|Government|Haircut|Lebanese Pound|Reserves|USD|احتياط|الحكومة|الليرة|المصارف|الودائع|سعر صرف"
"مصرف لبنان فتح «حَنَفيّة» الدولارات من جديد","2022-05-31 08:41:50",https://limslb.com/news-35636/,"أخبار إقتصادية","Central Bank|Editor's Choice|Exchange Rate|Reserves|احتياط|سعر صرف|مصرف لبنان"
"هذه هي الخيارات النقدية الممكنة للبنان: أيّها يعتمد المصرف المركزي؟","2022-05-31 08:51:06",https://limslb.com/news-35639/,"أخبار إقتصادية","Central Bank|Currency Board|Dollarization|Editor's Choice|Exchange Rate|Reserves|احتياط|الدولرة|سعر صرف|مجلس النقد|مصرف لبنان"
"تعميمٌ هام لجمعية المصارف بشأن ""الشيكات""","2022-05-31 08:54:24",https://limslb.com/news-35642/,"أخبار إقتصادية","Bank|Editor's Choice|المصارف"
"تعطش السوق للدولار، ينعكس ارتفاعًا بالتداول على منصة صيرفة","2022-05-31 13:15:19",https://limslb.com/news-35646/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|النمو الاقتصادي>النمو|مقابلات تلفزيونية","Black Market|Central Bank|Exchange Rate|USD|دولار|سوق سوداء|مصرف لبنان|منصة"
"تدخل المركزي المفاجئ لخفض سعر الصرف يثير التساؤلات حول الشفافية","2022-06-01 07:35:33",https://limslb.com/news-35652/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|مقابلات تلفزيونية","Central Bank|Currency|Deposits|Devaluation|Exchange Rate|Lebanese Pound|العملة|الليرة|الودائع|انهيار|سعر صرف|مصرف لبنان|منصة"
"الدولار السياسي يقصم ظهر المودعين","2022-06-02 07:26:45",https://limslb.com/news-35655/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|المنافسة والتجارة>المنافسة|مقابلات تلفزيونية","Black Market|Central Bank|Deposits|Exchange Rate|Lebanese Pound|USD|الليرة|الودائع|دولار|سعر صرف|سوق سوداء|مصرف لبنان"
"دولارات «المركزي» تنفد بغضون ١٠ أشهر.. والعين على احتياطي الذهب","2022-06-02 08:18:08",https://limslb.com/news-35661/,"أخبار إقتصادية","Central Bank|Editor's Choice|Gold Reserves|Reserves|احتياط|احتياطي الذهب|اقتصاد|مصرف لبنان"
"البنك الدولي: المعوّقات الرئيسية للتنمية في لبنان لا تزال قائمة","2022-06-02 08:25:53",https://limslb.com/news-35667/,"أخبار إقتصادية","Inflation|Reform|World Bank|اصلاح|البنك الدولي|التضخم"
"نصار: المؤسسات السياحية ستسعّر بالدولار أما الدفع فبالليرة","2022-06-02 08:33:57",https://limslb.com/news-35671/,"أخبار إقتصادية",COVID|اقتصاد|كورونا
"إستمرار إستنفاد التوظيفات الإلزامية كرمى تأمين الإستقرار للمنظومة  المركزي ""ينفخ"" في ""فحم"" التعميم 161... و""يشعل"" الدولار","2022-06-02 08:41:58",https://limslb.com/news-35675/,"أخبار إقتصادية","Central Bank|Deposits|Exchange Rate|Reform|اصلاح|الودائع|سعر صرف|مصرف لبنان"
"مع تقلبات العملة.. قرار لبناني للحد من تجارة الشيكات","2022-06-02 12:21:39",https://limslb.com/news-35678/,"BELIEF|الصحف|العملة|الأزمة المصرفية>القيود على السحب (Capital controls)","Bank|Capital Control|Exchange Rate|الكابيتال كونترول|المصارف|سعر صرف"
"أموالكم بخطر … الحلول المعروضة غير مجدية","2022-06-03 10:03:53",https://limslb.com/news-35706/,"BELIEF|الأزمة المصرفية>إعادة هيكلة المصارف|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Central Bank|Currency Board|Deposits|Exchange Rate|Haircut|Reform|اصلاح|المصارف|الودائع|سعر صرف|مجلس النقد|مصرف لبنان"
"من يتلاعب بسعر الصرف؟","2022-06-03 10:08:54",https://limslb.com/news-35708/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|العملة|مقابلات إذاعية","Central Bank|Exchange Rate|Lebanese Pound|Reserves|USD|احتياط|الليرة|دولار"
"الغاز لإعادة تكوين الودائع","2022-06-03 10:20:06",https://limslb.com/news-35710/,"أخبار إقتصادية","Central Bank|Deposits|Editor's Choice|Reform|اصلاح|الودائع|مصرف لبنان"
"القطاع السياحي الى الدولرة.. وطريقة الدفع اختيارية","2022-06-03 10:29:30",https://limslb.com/news-35712/,"أخبار إقتصادية","Black Market|Dollarization|Editor's Choice|Exchange Rate|سعر صرف"
"وزارة الطاقة لأصحاب المولّدات: لرفع ساعات التغذية إلى 16 ساعة يوميًّا أقلّه","2022-06-03 10:33:13",https://limslb.com/news-35716/,"أخبار إقتصادية","Ministry of Energy and Water"
"دولرة الأسعار خطوة تحمي المستهلك والقطاعات","2022-06-06 07:30:57",https://limslb.com/news-35749/,"ERASE|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Dollarization|Exchange Rate|USD|اقتصاد|الدولرة|سعر صرف"
"دولرة الأسعار تفتح الباب أمام دولرة الأجور","2022-06-06 07:36:30",https://limslb.com/news-35751/,"ERASE|أزمة الليرة>مجلس النقد والدولرة|مقابلات إذاعية","Dollarization|Exchange Rate|Taxes|الدولرة|الضرائب|سعر صرف"
"كيف يطبق المواطن اللبناني القانون في دولة لا تطبق قوانينها","2022-06-06 08:32:57",https://limslb.com/news-35753/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الأزمة المصرفية>القيود على السحب (Capital controls)|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Capital Control|Dollarization|Haircut|الدولرة|الليرة|دولار|سعر صرف|مصرف لبنان|منصة"
"الدولار الى مستويات أعلى بحلول نهاية العام وخطّة التعافي الحلّ الوحيد لتوزيع الخسائر مع ضرورة تفادي ما قد ينجم عنها من تضخم مُفرط","2022-06-06 08:40:02",https://limslb.com/news-35755/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)","Central Bank|Exchange Rate|IMF|Inflation|Monopolies|Reform|احتكار|اصلاح|التضخم|سعر صرف|صندوق النقد الدولي"
